gender,race,age,education,church_goer,patriotism,health_insurance,discuss_politics,political_interest,ideology,pid3,pid7,voted,votechoice,obama_muslim,climate_change,cc_caused_by_man,same_sex_wedding,econ_health,birthright_citizenship,build_wall,affirmative_action,corrupt_government,bathroom_policy,gay_marriage,death_penalty,rel_important,rel_daily_guidance,rel_bible_word,rel_attend_church,happy_life
1,5,22,9,2,4,1,2,4,99,3,5,na,na,2,1,3,2,2,3,2,3,3,1,1,1,1,1,2,na,3
2,1,57,11,1,3,1,2,4,4,3,3,1,1,2,1,1,1,5,3,3,2,3,1,1,2,1,3,2,na,3
2,3,26,13,2,4,1,1,1,1,1,2,1,1,2,1,1,1,3,2,2,1,3,2,1,2,2,na,3,na,3
2,1,47,10,1,1,1,2,2,4,1,2,1,2,2,1,1,1,4,3,2,2,3,1,1,1,1,1,2,na,3
1,1,45,13,1,2,1,1,1,5,3,5,0,na,1,1,2,1,4,2,3,2,4,na,1,1,2,na,3,na,3
2,1,57,9,1,1,1,1,1,6,2,7,1,2,1,2,1,1,4,3,1,2,2,1,3,2,1,2,2,na,3
1,1,30,9,2,1,2,1,3,4,3,4,na,na,1,1,1,1,2,3,2,3,4,1,1,1,1,1,2,na,3
2,4,38,13,2,2,2,1,3,99,3,3,1,1,2,1,1,2,3,2,2,3,4,2,1,2,2,na,2,na,3
1,1,60,13,1,1,1,1,1,7,2,7,1,2,2,1,2,1,4,1,1,2,3,1,3,2,1,3,2,na,3
3,1,23,10,2,4,1,1,1,1,1,1,1,1,2,1,1,2,3,2,2,1,3,2,1,2,1,1,3,na,3
1,1,75,4,2,2,1,1,3,99,3,5,1,2,2,1,2,2,4,2,1,2,3,1,3,1,2,na,na,na,3
1,4,66,9,2,4,2,2,4,4,0,4,na,na,2,1,1,2,3,2,2,3,2,2,1,1,1,2,3,na,3
1,1,64,13,2,2,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,1,4,2,1,2,1,3,3,na,3
2,1,49,13,1,1,1,1,2,6,2,7,1,2,1,1,3,1,4,1,1,2,3,1,2,1,1,2,2,na,3
1,1,49,10,1,1,1,1,2,99,3,5,1,2,1,2,3,na,3,3,3,3,2,1,1,1,1,2,1,na,3
1,2,39,9,1,2,2,1,3,2,1,2,0,na,2,1,3,1,4,3,2,2,3,1,2,2,1,2,2,na,3
1,1,62,12,1,1,1,1,3,6,2,6,1,2,1,1,1,1,5,1,1,2,2,2,2,1,1,3,2,na,3
1,2,66,9,2,4,1,1,2,99,1,1,1,1,na,1,1,2,3,1,2,1,3,na,1,2,1,1,5,na,3
1,1,31,9,2,2,1,2,3,99,3,5,na,na,2,1,3,2,4,3,1,2,3,2,1,na,2,na,3,na,3
2,2,51,14,1,1,1,1,1,4,1,1,1,1,2,1,3,2,2,2,2,1,4,1,1,1,1,3,1,1,3
2,1,34,9,2,3,1,1,3,99,1,2,1,1,2,1,3,2,4,3,2,2,4,1,1,2,2,na,3,na,3
1,2,42,10,2,1,2,2,3,99,0,3,0,na,2,1,1,1,4,3,2,2,2,2,1,1,1,2,2,na,3
1,6,21,12,2,4,1,1,1,1,3,5,0,na,2,1,1,2,5,3,1,2,3,2,1,1,1,1,3,na,3
2,3,76,13,1,1,1,2,3,2,1,2,0,na,na,1,1,1,3,2,3,1,4,1,3,2,1,2,1,na,3
1,1,74,12,1,4,1,1,2,99,1,2,1,2,na,1,3,1,2,2,3,1,4,1,3,1,1,3,2,na,3
2,1,38,10,1,1,1,2,2,99,0,4,na,na,1,1,3,2,3,3,2,3,1,2,1,1,1,2,1,1,3
1,2,53,8,1,1,1,1,2,99,1,2,1,1,2,1,1,2,3,3,2,3,4,na,2,2,1,2,1,na,3
1,1,84,10,2,na,1,na,na,4,1,1,1,na,na,1,3,na,3,2,2,2,3,1,2,1,1,1,2,na,3
1,6,38,14,1,1,1,2,2,5,1,1,1,1,2,1,3,2,5,1,2,2,3,na,1,1,2,na,2,na,3
2,5,35,9,1,1,1,1,3,4,3,5,na,na,2,1,3,2,4,2,2,1,3,2,1,1,1,3,2,na,3
2,1,51,13,1,1,2,1,2,4,1,1,1,1,2,1,3,1,2,3,1,3,3,1,1,1,2,na,2,na,3
2,1,60,13,1,1,1,1,2,4,2,7,1,2,2,1,3,na,4,2,1,3,3,na,2,1,1,3,2,na,3
2,1,52,10,2,1,2,1,2,4,1,2,1,2,2,1,3,2,4,1,1,3,3,1,1,2,1,1,2,na,3
1,1,48,13,2,1,1,2,2,3,1,1,1,1,2,1,1,2,2,3,3,2,2,2,1,1,1,1,1,na,3
1,1,75,16,2,4,1,2,2,4,3,5,0,na,2,1,2,2,3,3,2,2,4,2,1,2,2,na,3,na,3
1,2,22,9,1,4,1,1,2,99,2,6,1,2,2,2,2,2,5,3,2,2,3,2,1,2,1,3,1,2,3
1,5,33,10,2,na,2,na,na,99,3,5,na,na,na,1,1,2,4,2,2,2,2,2,1,2,1,2,3,na,3
1,5,57,9,2,1,1,1,4,99,1,1,1,1,2,1,1,1,3,2,2,2,4,1,2,2,1,3,1,na,3
1,5,60,14,1,3,1,1,2,4,2,6,1,2,2,1,3,2,3,3,2,2,4,1,1,1,1,2,2,na,3
2,6,48,10,1,1,1,1,2,6,3,3,1,na,na,1,1,1,3,2,3,3,4,1,na,na,1,3,1,2,3
2,1,34,12,1,4,1,1,2,4,5,3,1,1,2,1,1,2,3,2,2,3,3,2,1,2,1,1,2,na,3
1,1,54,14,2,1,1,1,2,3,3,3,1,2,1,1,3,2,4,2,3,2,3,1,1,1,1,1,2,na,3
2,3,35,10,1,2,1,1,2,4,2,6,1,2,2,2,3,2,3,3,1,2,4,1,2,2,1,1,2,1,3
2,1,59,13,2,4,1,1,1,2,1,1,1,1,2,1,1,2,4,2,2,3,4,2,1,2,2,na,3,na,3
2,2,52,14,1,4,1,1,2,5,1,1,1,1,na,1,2,2,3,2,2,1,4,2,1,2,1,2,2,na,3
2,5,31,10,2,4,1,2,3,2,1,1,1,1,na,1,1,2,4,3,3,1,3,2,1,2,2,na,3,na,3
1,1,54,9,2,1,1,1,1,99,3,4,1,2,1,2,2,2,3,1,1,2,2,1,3,1,1,1,1,na,3
1,1,64,13,1,1,1,1,3,4,3,3,0,na,2,1,3,2,2,3,3,3,3,1,1,1,1,2,2,na,3
1,1,74,13,2,4,1,1,1,1,3,3,1,1,2,1,1,2,3,2,2,1,4,2,1,2,1,3,3,na,3
1,5,30,8,1,1,2,1,2,5,5,4,na,na,2,1,3,2,3,2,3,3,5,2,1,1,1,1,1,na,3
1,1,68,4,1,na,1,na,na,99,1,2,na,na,na,1,3,2,3,3,3,3,4,na,2,na,1,1,2,na,3
2,5,28,10,2,1,2,1,2,3,3,5,na,na,2,1,1,2,2,2,3,3,2,2,1,2,2,na,2,na,3
1,1,31,10,1,2,1,1,1,4,3,5,1,2,2,1,1,1,3,3,3,1,3,na,1,1,2,na,2,na,3
1,1,57,12,1,1,1,1,2,6,2,7,1,2,1,1,3,na,5,2,1,2,3,2,1,1,1,1,2,na,3
1,5,18,8,2,na,2,na,na,4,3,3,na,na,na,na,3,2,2,3,2,1,4,2,1,1,1,3,1,na,3
1,1,37,10,1,1,1,1,1,1,1,1,0,na,na,2,2,2,2,1,1,3,4,2,3,1,1,3,2,na,3
2,1,na,10,2,1,1,1,1,6,3,3,1,2,1,1,3,1,4,1,1,2,2,1,na,1,na,na,3,na,3
1,1,65,11,1,2,1,2,4,4,3,3,1,2,2,1,1,1,2,3,2,2,3,1,2,1,1,2,1,na,3
2,1,55,14,1,1,1,1,2,5,2,7,1,2,1,1,3,1,3,2,2,2,3,1,3,na,1,3,1,na,3
1,1,66,8,1,2,1,1,3,99,1,2,1,2,2,1,3,2,3,3,2,1,3,1,3,1,1,1,2,na,3
2,1,37,11,1,4,2,1,2,99,3,4,1,2,2,1,1,1,4,1,3,2,2,na,2,2,1,2,1,na,3
2,1,79,10,1,1,1,1,1,4,1,1,1,1,2,1,3,1,3,2,3,2,4,2,1,1,1,3,5,1,3
2,1,30,14,2,3,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,3,4,2,1,2,2,na,3,na,3
2,2,66,95,2,1,1,1,1,7,1,1,1,1,2,1,2,1,2,2,3,3,4,2,3,1,1,3,1,na,3
1,1,46,9,2,2,1,1,2,5,3,5,1,2,2,1,3,2,3,1,1,2,3,2,1,1,2,na,3,na,3
1,1,29,10,2,1,1,1,1,2,3,3,1,na,2,1,1,1,3,3,3,3,2,1,1,1,2,na,2,na,3
2,1,26,9,1,2,2,1,3,5,2,7,1,2,1,1,1,1,3,2,1,2,3,2,3,1,1,2,2,na,3
1,1,49,9,1,2,1,1,2,99,2,6,1,2,1,2,3,2,3,2,1,1,2,1,1,1,2,na,3,na,3
2,1,61,9,2,2,1,1,2,7,2,7,1,2,1,2,2,1,5,2,1,2,2,1,3,1,1,2,1,na,3
2,1,82,14,1,4,1,1,2,2,na,na,1,na,2,1,3,1,3,2,2,3,3,2,1,na,na,na,3,na,3
1,1,25,10,1,1,1,1,4,4,2,7,1,2,1,1,3,1,5,2,2,3,2,1,2,1,1,3,1,na,3
1,3,47,14,2,2,1,2,3,5,1,2,1,1,2,1,3,1,3,1,2,3,4,2,1,2,1,2,3,na,3
1,1,54,6,2,1,1,1,2,99,3,3,0,na,1,1,3,na,5,2,2,2,2,1,1,1,1,1,3,na,3
2,1,45,9,2,2,1,2,3,5,3,5,1,2,2,2,2,1,4,2,3,na,3,2,2,2,1,3,1,na,3
1,1,74,13,1,1,1,1,2,5,3,5,1,2,1,1,3,1,2,1,3,2,2,2,2,1,1,3,2,1,3
1,1,57,10,2,1,1,1,2,6,0,5,1,2,na,1,1,1,3,1,1,3,3,1,1,1,1,1,2,na,3
1,1,56,10,1,2,1,1,3,7,5,5,0,na,2,na,2,1,3,1,1,2,2,1,2,1,1,2,2,na,3
2,5,34,10,1,4,1,1,2,3,1,2,1,1,1,1,1,2,3,2,2,2,2,2,1,2,1,3,1,na,3
1,5,37,9,2,2,2,1,3,99,3,3,1,1,2,1,3,2,4,2,2,3,2,2,1,1,2,na,2,na,3
2,1,45,12,2,4,1,2,2,3,1,2,0,na,1,1,3,2,3,1,2,2,3,2,1,1,2,na,3,na,3
2,1,72,9,1,na,1,na,na,5,2,7,na,na,na,1,3,1,3,1,na,na,4,na,na,na,1,3,1,na,3
2,5,33,11,1,4,1,1,2,2,1,2,0,na,2,1,1,2,1,2,2,1,4,2,1,1,2,na,2,na,3
2,1,80,9,2,1,1,1,3,99,1,2,na,na,2,na,3,na,3,3,3,3,3,na,2,na,1,2,1,na,3
1,1,51,11,2,4,1,1,1,2,1,1,1,1,2,1,3,2,2,2,2,3,4,2,1,2,2,na,3,na,3
1,1,37,12,2,1,1,2,3,4,3,5,na,na,1,2,3,2,3,3,1,2,3,1,1,1,1,1,2,na,3
1,1,na,14,2,1,1,1,2,6,3,5,1,2,1,2,3,1,4,1,1,2,3,1,2,2,1,2,2,na,3
2,1,41,9,2,1,1,1,3,99,3,4,na,na,2,1,3,2,4,2,2,2,4,1,1,2,1,2,2,na,3
2,2,54,10,1,4,2,1,3,4,1,1,1,1,1,1,2,2,4,1,2,2,3,2,2,2,1,3,1,na,3
1,1,47,10,2,1,1,1,3,4,3,3,1,1,2,1,1,1,3,3,2,2,3,2,2,1,1,1,2,na,3
2,1,59,9,2,1,1,1,3,99,2,6,1,1,2,1,2,2,2,1,2,3,4,2,2,1,2,na,2,na,3
1,1,81,9,1,1,1,1,2,6,2,7,1,2,2,1,3,1,4,1,1,2,3,2,1,1,1,2,1,na,3
1,1,64,10,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,2,2,1,3,2,1,1,2,na,3,na,3
2,1,31,10,1,1,1,1,2,99,3,5,1,2,1,2,1,1,4,2,1,2,3,1,3,1,1,3,1,1,3
2,1,42,14,2,4,1,1,1,2,1,1,1,1,2,1,1,1,2,3,2,3,4,2,1,1,2,na,3,na,3
1,5,21,10,1,4,1,1,2,4,5,3,0,na,1,1,1,1,3,2,2,3,4,2,1,2,1,2,2,1,3
2,1,81,10,1,1,1,1,2,4,0,4,1,2,na,na,na,2,4,na,na,2,3,2,1,na,1,3,2,1,3
2,1,49,10,2,na,1,na,na,6,0,4,na,na,na,1,1,1,4,2,3,2,1,1,2,2,1,2,2,na,3
1,1,37,12,1,4,1,1,3,2,1,2,1,1,2,1,1,2,4,1,2,2,2,2,1,1,2,na,2,na,3
2,1,46,13,1,1,1,1,1,5,2,6,1,2,na,1,3,1,3,1,1,2,3,1,2,1,1,3,2,na,3
1,1,53,11,1,1,1,1,2,4,2,6,1,1,2,1,3,1,5,1,1,1,4,na,3,2,1,2,1,na,3
2,1,65,9,2,1,1,1,2,6,2,7,1,2,1,2,3,2,4,1,1,2,2,2,2,1,1,1,1,na,3
1,2,45,13,1,1,1,2,2,4,1,2,1,1,2,1,3,1,2,3,2,3,3,1,2,1,1,2,1,na,3
1,1,18,7,2,1,1,1,3,5,2,7,1,5,2,1,3,1,2,3,1,2,2,2,2,1,1,1,2,na,3
1,1,29,10,1,1,1,1,1,7,5,5,1,2,2,1,3,1,4,3,1,2,3,1,2,2,1,3,2,na,3
1,1,49,16,2,4,1,1,2,2,1,2,1,1,2,1,1,2,2,2,2,1,4,2,1,2,2,na,3,na,3
2,1,82,5,2,2,1,2,2,99,1,2,na,na,1,1,3,2,3,1,1,3,2,2,na,1,1,na,na,na,3
2,2,47,11,1,1,1,2,3,99,1,1,1,1,2,1,1,2,2,2,2,1,4,2,1,1,1,1,2,na,3
1,6,57,9,1,2,1,2,4,99,0,4,na,na,na,1,3,1,4,2,3,3,1,1,3,1,1,2,1,2,3
1,1,64,9,1,4,1,1,2,6,na,5,0,na,na,2,2,1,4,2,na,na,2,1,3,1,1,3,1,na,3
2,3,59,12,2,4,1,1,1,3,3,3,1,1,2,1,1,1,3,2,2,3,3,2,1,2,1,1,3,na,3
2,1,48,13,2,1,1,2,4,99,na,na,0,na,na,1,3,2,5,3,3,na,2,2,1,1,2,na,2,na,3
2,5,47,6,2,4,1,2,4,na,0,4,0,na,na,na,na,na,na,3,3,3,na,na,na,na,2,na,na,na,3
2,6,58,10,1,1,1,1,2,2,3,3,1,na,1,1,2,2,5,2,3,1,2,2,1,2,1,2,2,na,3
2,1,na,10,1,2,1,1,2,na,3,3,1,1,1,1,1,1,4,3,na,3,1,na,1,1,1,3,1,na,3
2,6,24,9,1,2,2,2,2,99,2,6,0,na,1,1,3,1,5,2,1,2,4,2,1,1,1,3,1,1,3
2,1,90,13,2,2,1,2,2,4,2,7,1,2,1,1,3,1,3,2,2,2,3,1,2,1,1,2,2,na,3
2,1,50,12,1,1,1,1,4,99,2,6,1,na,1,1,3,1,5,2,1,2,2,2,2,1,1,1,2,na,3
2,1,46,6,1,1,1,1,1,6,2,7,1,2,1,2,3,1,4,2,1,2,2,1,3,2,1,2,1,2,3
2,4,41,9,1,4,1,1,2,3,1,2,1,1,2,1,1,1,3,3,3,3,3,2,1,1,1,2,2,na,3
1,5,32,10,2,1,1,1,2,99,0,4,0,na,2,1,1,na,5,2,1,3,1,na,1,1,2,na,3,na,3
2,1,59,14,1,1,1,1,3,5,2,6,1,2,na,1,1,1,4,1,3,2,2,1,3,1,1,2,2,1,3
1,1,23,13,2,7,1,1,1,1,3,3,1,1,2,1,1,2,4,2,2,1,2,2,1,2,2,na,3,na,3
2,5,na,10,2,4,2,1,2,7,3,5,1,2,2,1,1,1,4,2,2,2,2,1,2,1,1,3,1,na,3
2,1,na,12,1,1,1,1,2,5,3,3,1,1,2,1,3,2,4,2,2,2,3,2,1,1,2,na,2,na,3
1,1,34,13,2,1,1,1,1,4,3,5,1,na,2,1,1,2,2,1,2,2,2,2,1,1,2,na,3,na,3
1,5,58,9,1,1,1,1,2,4,2,6,1,2,na,1,1,na,3,2,1,2,3,2,3,1,1,3,1,na,3
2,1,78,3,1,1,1,2,1,5,1,1,1,1,na,1,1,2,2,2,2,3,1,1,1,2,1,1,1,1,3
2,1,46,14,1,2,1,2,3,4,0,3,1,1,2,1,1,1,4,3,2,3,4,na,1,1,1,2,2,na,3
1,1,37,13,2,1,1,1,2,5,0,5,1,2,1,2,3,1,5,1,1,2,2,1,1,1,2,na,3,na,3
2,1,74,6,1,1,1,2,1,99,2,7,1,2,1,2,2,1,5,2,2,1,3,na,1,1,1,3,1,na,3
2,5,36,10,1,1,1,1,2,3,1,1,1,1,2,1,3,2,4,3,1,3,4,1,2,1,1,1,2,1,3
1,1,52,12,2,na,2,na,na,4,3,3,na,na,na,1,3,2,2,2,2,3,3,1,2,2,2,na,3,na,3
1,5,24,9,2,1,1,1,2,6,2,7,1,2,2,1,3,1,3,3,3,2,4,1,1,1,2,na,2,na,3
1,1,61,9,1,na,1,na,na,6,2,na,na,na,na,1,3,1,2,3,3,3,2,1,3,1,1,2,1,na,3
1,1,79,6,1,1,1,2,3,99,3,3,1,2,na,2,3,1,2,3,3,3,3,1,3,2,1,1,3,na,3
2,1,29,10,1,2,1,1,2,4,2,6,1,2,1,1,1,1,5,3,3,3,2,2,na,1,1,3,1,na,3
2,1,80,9,1,na,1,na,na,4,3,3,na,na,na,1,2,1,4,3,2,3,3,2,3,1,1,1,2,1,3
2,1,46,8,2,1,2,2,3,99,na,na,0,na,na,na,na,na,na,na,1,na,3,1,3,1,1,na,1,na,3
2,1,49,13,1,1,1,1,2,4,2,7,1,2,1,1,3,1,4,2,1,3,3,1,2,1,1,3,1,na,3
1,1,80,13,1,1,1,1,2,99,2,7,0,na,1,2,3,1,4,1,1,2,3,1,3,2,1,3,1,1,3
2,1,56,6,1,1,1,1,2,99,5,4,0,na,2,1,3,1,5,3,1,3,2,2,1,1,1,3,1,na,3
2,5,35,10,1,1,1,2,2,3,3,4,1,1,na,1,3,na,4,2,2,3,4,na,1,na,1,3,2,na,3
1,1,56,13,1,1,1,1,2,4,2,6,1,2,2,1,3,2,4,1,3,na,3,na,1,1,1,1,2,na,3
2,1,54,9,2,1,2,2,2,6,2,7,1,2,1,1,1,1,4,1,1,2,2,1,3,1,2,na,3,na,3
1,2,20,9,2,1,2,2,4,99,1,2,0,na,2,1,2,1,3,3,3,1,4,2,3,2,2,na,3,na,3
1,1,49,13,1,2,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,1,4,2,1,2,1,2,2,1,3
1,6,55,4,1,1,1,2,3,99,2,7,1,2,1,1,2,1,4,3,1,2,4,1,3,1,1,2,1,2,3
1,1,20,7,1,2,1,1,2,4,3,3,0,na,2,1,1,2,2,2,2,1,2,1,1,1,2,na,3,na,3
1,2,54,9,1,na,1,na,na,5,3,4,na,na,na,1,3,2,3,3,2,3,2,1,1,1,2,na,3,na,3
1,1,24,10,2,1,2,1,2,5,3,3,1,3,2,1,1,1,2,2,2,1,4,2,1,1,2,na,2,na,3
2,1,68,13,1,1,1,1,2,5,3,3,1,3,2,1,3,2,3,3,2,2,4,na,2,1,2,na,3,na,3
1,1,23,13,1,1,1,1,2,4,0,5,1,2,2,1,3,1,5,2,2,3,2,1,1,1,1,3,2,na,3
1,1,53,13,2,4,1,2,2,5,5,4,1,2,na,1,2,1,4,1,3,2,2,1,2,2,2,na,1,na,3
2,2,56,15,1,2,1,1,2,2,1,2,1,1,2,1,1,1,2,2,2,1,4,1,3,2,1,3,1,1,3
2,5,21,11,2,4,1,1,1,2,1,1,1,1,2,1,1,2,3,2,2,1,2,2,1,1,2,na,3,na,3
1,1,85,9,1,2,1,2,2,99,1,1,1,1,1,1,3,2,2,2,2,2,4,2,2,2,1,1,na,na,3
2,1,56,9,1,1,1,2,4,99,2,7,1,2,na,1,2,1,4,2,2,2,4,na,3,1,1,3,1,2,3
2,2,38,13,1,2,2,1,2,4,1,2,1,1,2,1,1,1,4,1,3,2,3,1,2,1,1,1,2,na,3
2,2,41,11,2,4,1,1,1,2,3,4,na,na,2,1,1,1,4,1,2,3,3,1,1,1,1,2,3,na,3
1,1,64,1,2,4,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,1,3,2,1,2,1,na,3,na,3
1,6,70,10,1,2,1,1,2,3,na,na,1,1,1,1,na,na,2,2,2,1,na,na,na,na,1,1,na,1,3
2,2,29,9,1,na,1,na,na,99,1,1,na,na,na,1,3,na,3,2,3,na,3,na,3,2,1,3,1,na,3
2,6,52,11,1,na,1,na,na,1,1,1,na,na,na,1,3,1,2,2,2,1,3,1,3,2,1,3,1,na,3
1,1,37,14,1,2,1,1,2,1,1,1,1,1,2,1,1,2,3,2,2,3,4,2,1,1,2,na,3,na,3
2,1,50,10,2,1,1,1,2,3,2,6,1,2,2,1,3,1,3,1,2,2,2,1,1,1,1,1,2,na,3
2,3,36,13,1,na,1,na,na,5,2,6,na,na,na,1,3,2,4,2,1,2,2,2,1,1,1,2,2,na,3
2,1,26,10,2,2,2,2,2,99,5,3,1,2,2,1,1,1,3,1,1,2,2,1,1,1,1,1,2,na,3
2,1,49,10,2,1,1,1,4,99,3,4,na,na,1,1,3,2,5,3,3,3,1,1,1,1,1,3,1,na,3
1,6,62,9,1,1,2,2,2,4,3,4,1,2,1,1,1,1,4,3,1,1,2,1,1,1,1,2,2,na,3
1,1,59,10,2,4,1,1,2,5,3,5,1,2,2,1,3,1,4,2,2,3,2,1,3,1,1,2,2,na,3
1,2,34,10,1,na,1,na,na,99,1,1,na,na,na,1,3,2,3,2,2,1,2,2,1,2,1,2,3,na,3
2,1,63,16,2,4,1,1,2,4,1,1,0,na,2,1,1,2,2,2,2,2,4,2,1,2,2,na,3,na,3
1,1,45,12,1,1,1,1,2,6,2,7,1,2,2,2,2,1,3,1,1,2,2,1,2,1,1,2,2,na,3
1,6,55,10,1,na,1,na,na,5,3,5,na,na,na,1,3,1,3,2,1,2,2,1,2,1,1,3,1,na,3
1,1,58,10,2,1,1,1,1,4,3,3,1,1,2,1,1,2,3,2,2,3,4,2,1,2,2,na,2,na,3
2,1,52,9,1,1,1,1,2,99,1,1,na,na,1,1,3,1,4,3,1,3,2,1,3,1,1,3,1,2,3
1,1,57,13,1,1,1,1,3,6,2,7,1,2,2,1,2,1,3,1,1,2,3,1,2,1,1,3,1,2,3
1,1,69,10,1,1,1,1,1,6,3,5,1,2,1,2,3,1,4,1,1,2,3,1,2,1,1,2,2,1,3
2,1,22,10,2,2,2,1,2,99,1,1,1,2,na,2,3,1,5,3,3,3,2,1,2,2,2,na,2,na,3
2,1,55,14,1,1,1,1,2,3,3,3,0,na,2,1,1,2,3,1,3,2,3,2,1,2,2,na,2,na,3
2,2,46,12,1,1,1,1,3,4,3,3,1,1,2,1,3,2,3,1,3,3,4,1,2,2,1,1,2,na,3
2,1,46,14,2,na,1,na,na,4,3,4,na,na,na,1,3,2,3,3,2,2,3,2,1,1,2,na,3,na,3
1,1,79,8,2,1,1,2,3,4,1,1,1,1,2,1,3,2,4,1,2,2,4,2,1,1,2,na,2,na,3
2,1,na,13,1,2,1,2,3,4,3,4,1,na,2,1,3,1,3,1,3,3,3,na,2,2,1,3,2,na,3
2,1,36,10,1,4,2,1,1,3,5,4,0,na,2,1,3,2,3,2,2,2,2,2,1,1,1,1,2,na,3
2,2,44,13,2,4,1,1,1,4,1,1,1,1,2,1,3,1,3,1,3,1,3,1,3,2,1,3,1,na,3
1,1,46,12,1,2,1,1,2,3,2,6,na,na,2,1,3,1,3,2,1,2,3,1,2,1,1,2,2,na,3
1,3,na,13,1,2,1,1,3,99,2,6,1,na,2,1,3,1,2,1,2,2,4,na,1,1,1,3,2,2,3
2,5,53,13,2,4,1,1,3,4,3,4,1,1,2,1,1,2,3,2,2,3,4,2,1,2,2,na,3,na,3
2,1,77,10,1,1,1,1,1,4,3,4,1,2,2,1,1,1,3,3,1,3,4,1,2,1,1,3,2,na,3
1,1,46,14,1,2,1,1,2,6,2,6,1,2,1,2,3,1,4,3,3,2,3,1,1,1,1,3,2,2,3
2,1,60,11,2,2,1,1,3,2,1,1,1,4,2,1,1,2,4,1,3,3,4,1,1,2,2,na,3,na,3
2,5,40,14,1,1,1,1,2,5,2,6,1,2,2,1,3,2,4,1,3,1,3,1,1,1,1,2,2,na,3
2,5,19,10,1,2,2,1,2,1,1,1,1,1,2,2,3,2,3,2,2,3,3,1,1,2,2,na,2,na,3
1,1,46,12,2,1,1,1,3,6,2,6,1,2,1,1,1,1,4,1,1,2,2,1,3,1,2,na,3,na,3
1,1,63,9,2,1,1,2,2,4,3,4,1,2,2,1,3,2,5,3,1,2,2,2,1,1,1,1,3,na,3
1,1,30,13,2,1,1,1,2,6,2,6,1,2,2,2,2,1,4,1,3,2,2,1,1,1,2,na,2,na,3
2,1,65,9,1,1,1,1,2,5,1,2,1,1,2,1,1,na,2,3,2,3,4,na,1,1,1,2,2,na,3
1,3,39,10,2,4,1,2,4,4,2,6,na,na,2,1,3,2,4,2,2,2,4,1,1,2,1,3,2,na,3
2,1,54,10,1,2,1,2,2,4,2,6,1,2,2,1,2,2,3,1,3,3,3,1,1,2,1,1,2,na,3
2,1,36,9,2,na,1,na,na,4,3,4,na,na,na,1,1,2,2,3,2,3,4,2,1,1,2,na,2,na,3
1,1,66,14,2,1,1,1,1,6,2,7,1,2,2,2,2,1,4,1,1,2,3,1,2,1,2,na,3,na,3
2,1,38,13,1,1,1,1,2,99,2,7,1,2,1,1,2,1,4,1,1,1,2,1,2,1,1,3,1,na,3
1,3,55,16,2,1,1,1,2,6,2,6,1,1,2,1,1,1,3,2,2,3,3,2,2,2,2,na,2,na,3
2,1,59,10,2,2,1,2,4,99,3,4,1,2,1,1,1,1,4,1,3,2,2,1,2,1,1,1,2,na,3
1,6,53,9,2,1,1,1,1,5,3,5,1,3,2,2,2,1,3,1,1,2,2,1,2,1,2,na,2,na,3
2,2,70,10,1,na,1,na,na,4,1,1,na,na,na,1,2,1,3,1,2,1,4,2,3,1,1,3,1,na,3
2,5,25,10,2,4,1,1,2,4,3,3,na,na,2,2,2,2,3,1,2,3,2,2,1,1,1,3,3,na,3
1,3,50,14,1,2,1,1,2,4,3,3,0,na,2,1,2,2,2,3,2,3,4,2,3,1,1,3,3,na,3
1,1,64,13,2,na,1,na,na,4,3,4,na,na,na,1,3,1,2,1,1,3,4,1,1,1,2,na,3,na,3
2,3,55,13,2,na,1,na,na,99,1,1,na,na,na,1,1,2,3,3,2,3,4,2,1,2,1,3,1,na,3
2,1,66,8,2,na,1,na,na,4,1,1,na,na,na,1,3,2,4,2,2,1,2,2,1,2,1,2,1,na,3
1,4,52,9,1,1,2,1,1,4,3,3,na,na,2,1,3,1,4,2,3,1,2,1,3,1,1,1,1,na,3
2,1,37,13,2,2,1,1,3,3,1,2,na,na,2,1,3,2,5,2,2,3,4,2,1,1,1,3,2,na,3
2,1,59,11,1,na,1,na,na,2,3,4,na,na,na,1,1,1,4,1,3,2,2,2,1,1,1,1,2,na,3
1,5,38,13,2,2,2,2,3,3,3,3,na,na,1,1,1,1,2,2,2,2,2,1,2,1,2,na,3,na,3
2,5,34,9,2,4,2,2,2,99,3,4,1,1,2,1,1,2,4,2,2,3,2,2,1,1,2,na,3,na,3
2,2,28,10,2,7,2,1,1,6,3,3,0,na,2,1,3,2,4,1,1,1,3,1,1,1,2,na,3,na,3
2,1,32,5,1,1,2,2,4,99,3,4,na,na,1,2,3,2,3,1,2,3,3,1,1,1,2,na,1,na,3
2,1,41,13,2,na,1,na,na,99,3,3,na,na,na,1,1,2,3,2,2,3,3,1,1,2,2,na,3,na,3
2,1,78,13,1,1,1,1,3,6,2,7,1,2,1,2,2,1,5,3,1,2,2,1,1,1,1,1,2,na,3
2,1,67,14,1,2,1,1,1,4,3,4,1,1,2,1,3,2,4,3,2,2,2,2,1,2,1,1,3,na,3
